host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,has_reviews,first_review_missing,last_review_missing,days_since_first_review,days_since_last_review,has_availability_miss,superhost_missing,host_tenure_days,last_scraped_collected_days,room_type_Entire home/apt,room_type_Private room,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in guest suite,property_type_Private room in home,property_type_Private room in rental unit,property_type_Private room in townhouse,property_type_Private room in villa,property_type_Room in aparthotel,property_type_Room in hotel,neighbourhood_cleansed_EIGHTH WARD,neighbourhood_cleansed_ELEVENTH WARD,neighbourhood_cleansed_FIFTEENTH WARD,neighbourhood_cleansed_FIFTH WARD,neighbourhood_cleansed_FIRST WARD,neighbourhood_cleansed_FOURTEENTH WARD,neighbourhood_cleansed_FOURTH WARD,neighbourhood_cleansed_NINTH WARD,neighbourhood_cleansed_SECOND WARD,neighbourhood_cleansed_SEVENTH WARD,neighbourhood_cleansed_SIXTH WARD,neighbourhood_cleansed_TENTH WARD,neighbourhood_cleansed_THIRD WARD,neighbourhood_cleansed_THIRTEENTH WARD,neighbourhood_cleansed_TWELFTH WARD,amenity__Wifi,amenity__Smoke_alarm,amenity__Kitchen,amenity__Carbon_monoxide_alarm,amenity__Hot_water,amenity__Hangers,amenity__Cooking_basics,amenity__Dishes_and_silverware,amenity__Microwave,amenity__Bed_linens,amenity__Self_check-in,amenity__Iron,amenity__TV,amenity__Refrigerator,amenity__Essentials,amenity__Fire_extinguisher,amenity__Shampoo,amenity__First_aid_kit,amenity__Long_term_stays_allowed,amenity__Hair_dryer,amenity__Cleaning_products,amenity__Free_street_parking,amenity__Freezer,amenity__Dining_table,amenity__Exterior_security_cameras_on_property,amenity__Free_parking_on_premises,amenity__Coffee,amenity__Extra_pillows_and_blankets,amenity__Conditioner,amenity__Heating,amenity__Oven,amenity__Body_soap,amenity__Dedicated_workspace,amenity__Toaster,amenity__Dishwasher,amenity__Hot_water_kettle,amenity__Bathtub,amenity__Shower_gel,amenity__Air_conditioning,amenity__Stove,amenities_count,bathroom_private,encoded_host_response_time
100.0,100.0,1,1,1,1,1,42.65541380925019,-73.76367520540953,4,1.0,1.0,2.0,113.0,2,1125,2,2,1125,1125,2.0,1125.0,1,13,38,68,158,113,23,0,66,32,138,15594.0,4.91,4.92,4.82,4.96,4.99,4.89,4.85,0,1,2.91,1,0,0,1213,83,0,0,1416,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,45,1,4
100.0,100.0,1,17,26,1,1,42.66758,-73.7992,2,1.5,1.0,1.0,68.0,1,60,1,2,1125,1125,1.0,1125.0,1,26,55,84,84,145,26,1,82,39,156,10608.0,4.97,4.98,5.0,4.92,4.98,4.97,4.96,0,17,3.69,1,0,0,1228,67,0,0,1785,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,64,0,4
100.0,100.0,1,17,26,1,1,42.66764,-73.79908,2,1.5,1.0,1.0,68.0,1,60,1,2,1125,1125,1.2,1125.0,1,26,56,86,86,126,29,5,84,29,174,11832.0,4.94,4.93,4.95,4.94,4.97,4.97,4.93,0,17,3.22,1,0,0,1224,56,0,0,1785,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,67,0,4
100.0,100.0,0,2,2,1,1,42.646896,-73.757612,5,1.0,2.0,2.0,140.0,1,365,1,3,365,365,1.9,365.0,1,1,1,3,278,3,0,0,1,1,0,0.0,3.33,3.67,3.33,4.33,4.0,4.33,3.67,0,2,0.09,1,0,0,1002,603,0,0,1275,50,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
100.0,100.0,0,2,2,1,1,42.64621,-73.75723,3,1.0,3.0,3.0,156.0,1,365,1,1,365,365,1.0,365.0,1,0,0,0,96,4,0,0,0,0,0,0.0,3.25,4.0,3.75,4.75,4.0,3.5,3.5,0,2,0.11,1,0,0,1148,911,0,0,1275,50,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,1,0
100.0,99.0,1,3,3,1,1,42.65405765037151,-73.76071299629517,2,1.0,1.0,1.0,105.0,1,21,1,1,21,21,1.0,21.0,1,10,34,62,333,292,79,7,60,94,255,26775.0,4.9,4.92,4.91,4.97,4.97,4.89,4.84,0,2,7.66,1,0,0,1193,54,0,0,5039,50,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,45,1,4
100.0,100.0,0,1,1,1,1,42.6623,-73.777,2,1.0,1.0,1.0,104.0,31,1125,31,31,1125,1125,31.0,1125.0,1,0,0,0,275,104,3,0,0,42,186,19344.0,4.81,4.87,4.89,4.83,4.89,4.43,4.74,1,1,3.08,1,0,0,1061,274,0,0,3510,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,52,1,0
100.0,100.0,1,2,5,1,1,42.6468502,-73.7587258,6,2.0,2.0,2.0,279.0,5,365,5,5,365,365,5.0,365.0,1,0,20,50,177,9,4,0,47,0,40,11160.0,5.0,5.0,4.89,5.0,5.0,4.78,5.0,0,2,0.25,1,0,0,1144,112,0,0,1190,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,68,1,4
100.0,100.0,0,55,77,1,1,42.66892,-73.76795,6,2.0,2.0,4.0,347.0,2,365,1,2,365,365,2.0,365.0,1,2,2,2,2,2,0,0,2,0,0,0.0,3.5,4.0,5.0,5.0,5.0,3.0,4.0,0,1,0.05,1,0,0,1171,1136,0,0,3216,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,1,4
100.0,100.0,0,1,2,1,1,42.67075,-73.79704,7,1.0,3.0,5.0,202.0,3,365,3,3,1125,1125,3.0,1125.0,1,6,6,8,13,5,2,0,6,3,12,2424.0,4.6,4.6,4.8,4.8,5.0,4.6,4.6,1,1,0.34,1,0,0,486,142,0,0,4810,50,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,44,1,4
100.0,100.0,0,1,1,1,1,42.67485,-73.79867,2,1.0,1.0,1.0,87.0,2,1125,2,2,1125,1125,2.0,1125.0,1,3,27,51,141,4,2,0,49,0,12,1044.0,5.0,4.75,5.0,5.0,5.0,5.0,4.75,0,1,0.11,1,0,0,1147,107,0,0,3574,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,42,1,2
100.0,89.0,1,6,6,1,1,42.64577,-73.7583,2,1.0,1.0,1.0,110.0,13,365,13,13,365,365,13.0,365.0,1,30,60,90,364,10,5,1,87,3,130,14300.0,4.9,5.0,5.0,5.0,4.8,4.0,5.0,0,6,0.3,1,0,0,1062,57,0,0,1969,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,33,1,4
97.0,96.0,1,23,38,1,1,42.67261,-73.79262,4,1.0,2.0,2.0,120.0,2,365,2,2,365,365,2.0,365.0,1,6,6,6,6,70,18,1,6,29,108,12960.0,4.89,4.94,4.97,4.94,4.93,4.87,4.87,0,21,1.96,1,0,0,1123,71,0,0,2523,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,49,1,4
100.0,98.0,1,4,4,1,1,42.65691,-73.78389,8,2.0,4.0,4.0,178.0,1,30,1,2,1125,1125,1.1,1125.0,1,10,26,50,52,258,72,2,50,94,255,45390.0,4.91,4.93,4.88,4.97,4.94,4.63,4.82,0,4,7.34,1,0,0,1103,64,0,0,4381,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,47,1,4
90.0,91.0,1,1,1,1,1,42.6513719,-73.7673156,2,1.0,1.0,1.0,123.0,2,130,2,2,130,130,2.0,130.0,1,6,21,43,43,77,30,1,43,37,180,22140.0,4.99,5.0,4.97,5.0,5.0,4.62,4.97,0,1,3.02,1,0,0,813,58,0,0,1939,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,54,1,2
100.0,99.0,1,19,21,1,1,42.64564,-73.75261,4,1.0,1.0,1.0,88.0,1,365,1,3,1125,1125,2.2,1125.0,1,25,53,83,358,92,32,1,81,37,192,16896.0,4.67,4.78,4.68,4.76,4.85,4.5,4.7,0,11,2.58,1,0,0,1120,62,0,0,3721,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,54,1,4
97.0,96.0,1,23,38,1,1,42.66069,-73.78555,6,1.0,4.0,4.0,250.0,1,1125,1,1,1125,1125,1.0,1125.0,1,1,1,1,1,46,3,0,1,12,18,4500.0,4.61,4.54,4.74,4.65,4.83,4.3,4.57,0,21,1.3,1,0,0,1107,267,0,0,2523,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,51,1,4
100.0,100.0,1,8,8,1,1,42.6543178,-73.7818222,1,1.0,1.0,1.0,45.0,2,1125,2,2,1125,1125,2.0,1125.0,1,22,31,61,336,39,10,0,58,16,60,2700.0,4.97,5.0,5.0,4.97,5.0,4.92,4.95,0,8,1.09,1,0,0,1123,141,0,0,3334,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,50,0,4
100.0,98.0,0,3,3,1,1,42.65569,-73.77685,2,1.0,1.0,1.0,89.0,2,365,1,2,365,365,1.8,365.0,1,0,29,59,329,21,14,0,57,7,84,7476.0,4.67,4.71,4.48,4.76,4.86,4.62,4.52,0,3,0.62,1,0,0,1062,106,0,0,1129,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,48,1,4
100.0,100.0,1,2,2,1,1,42.6496,-73.76792,2,1.0,1.0,1.0,78.0,2,1125,2,2,1125,1125,2.0,1125.0,1,24,54,84,352,41,20,2,81,17,120,9360.0,4.95,5.0,4.9,4.95,4.98,4.85,4.93,1,2,1.36,1,0,0,955,51,0,0,3524,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,50,1,4
100.0,100.0,1,1,1,1,1,42.66648,-73.76831,4,1.0,2.0,2.0,104.0,2,1125,2,2,1125,1125,2.0,1125.0,1,25,55,85,360,31,6,0,83,13,36,3744.0,4.94,4.9,4.9,4.97,5.0,4.35,4.9,0,1,0.97,1,0,0,1009,112,0,0,1118,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,38,1,4
100.0,71.0,0,2,2,1,1,42.65259,-73.76732,1,1.0,1.0,2.0,47.0,5,365,5,5,365,365,5.0,365.0,1,0,3,33,213,19,4,0,31,3,40,1880.0,4.95,4.84,4.68,4.95,5.0,4.89,4.84,0,2,0.56,1,0,0,1058,135,0,0,3494,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,45,0,4
80.0,11.0,0,10,11,1,1,42.65534,-73.76461,2,1.0,1.0,1.0,93.0,7,365,7,7,365,365,7.0,365.0,1,0,0,2,277,14,2,0,0,4,28,2604.0,5.0,4.86,4.93,5.0,4.93,5.0,4.79,0,9,0.4,1,0,0,1095,238,0,0,2756,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,42,1,4
97.0,96.0,1,23,38,1,1,42.67261,-73.79262,4,1.0,2.0,2.0,105.0,2,365,2,2,365,365,2.0,365.0,1,14,39,39,39,59,21,0,39,20,126,13230.0,4.93,4.92,4.8,4.95,4.9,4.92,4.8,0,21,1.85,1,0,0,1003,88,0,0,2523,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,37,1,4
100.0,99.0,1,17,17,1,1,42.65405,-73.76953,2,1.0,1.0,1.0,105.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,3,33,308,46,2,0,31,24,12,1260.0,4.91,4.91,4.85,4.98,5.0,4.85,4.89,1,14,1.35,1,0,0,1073,162,0,0,3793,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,16,1,4
100.0,87.0,1,2,3,1,1,42.66117,-73.79091,1,1.0,1.0,1.0,82.0,1,30,1,1,30,30,1.0,30.0,1,30,60,89,89,37,13,1,87,22,78,6396.0,5.0,4.97,4.95,4.97,5.0,4.92,4.97,0,2,1.07,1,0,0,1089,76,0,0,4589,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,68,0,4
100.0,97.0,1,1,1,1,1,42.6601,-73.80719,2,1.0,1.0,1.0,72.0,1,90,4,5,90,90,5.0,90.0,1,24,54,84,264,69,20,1,82,21,120,8640.0,4.9,4.94,4.88,4.99,4.99,4.93,4.87,0,1,2.05,1,0,0,1058,59,0,0,2390,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,39,1,4
100.0,98.0,1,1,1,1,1,42.66298,-73.81361,1,2.0,1.0,1.0,47.0,1,4,1,1,4,4,1.0,4.0,1,20,47,65,153,43,28,2,63,4,168,7896.0,4.72,4.67,4.7,4.74,4.74,4.86,4.7,0,1,1.34,1,0,0,1013,67,0,0,1072,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,13,1,4
80.0,11.0,0,10,11,1,1,42.65653,-73.76223,2,1.0,1.0,1.0,71.0,30,365,30,30,365,365,30.0,365.0,1,29,59,89,364,3,0,0,87,1,0,0.0,5.0,5.0,5.0,5.0,5.0,4.33,5.0,0,9,0.11,1,0,0,836,667,0,0,2756,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,27,1,4
80.0,11.0,0,10,11,1,1,42.65322,-73.76249,2,1.0,1.0,1.0,77.0,3,365,3,3,365,365,3.0,365.0,1,27,57,87,362,4,1,0,85,3,6,462.0,4.5,4.25,4.25,4.75,5.0,5.0,4.5,0,9,0.16,1,0,0,784,380,0,0,2756,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,34,1,4
100.0,100.0,0,1,2,1,1,42.6591503133547,-73.75431932508945,4,1.0,1.0,1.0,111.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,1,1,90,36,0,0,1,5,0,0.0,4.75,4.89,4.86,4.86,4.86,4.25,4.64,0,1,1.11,1,0,0,1025,441,0,0,2423,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,55,1,4
100.0,100.0,1,17,17,1,1,42.6653,-73.7943,8,2.0,3.0,4.0,215.0,1,365,1,1,1125,1125,1.0,1125.0,1,17,44,72,345,127,44,2,70,52,255,54825.0,4.95,4.95,4.96,4.92,4.94,4.79,4.89,0,17,4.0,1,0,0,1001,64,0,0,1993,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,54,1,4
80.0,79.0,0,7,8,1,1,42.656329,-73.7752048,15,7.0,7.0,8.0,800.0,1,365,1,1,1125,1125,1.0,1125.0,1,4,27,54,82,7,2,0,52,4,12,9600.0,4.57,4.71,4.43,4.43,4.43,4.71,4.71,1,6,0.27,1,0,0,834,99,0,0,1057,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,54,1,2
80.0,79.0,0,7,8,1,1,42.65582,-73.77541,2,1.0,1.0,1.0,131.0,1,365,1,1,1125,1125,1.0,1125.0,1,19,49,76,103,12,2,0,73,7,12,1572.0,4.58,4.83,4.75,5.0,4.25,4.92,4.67,1,6,0.45,1,0,0,855,358,0,0,1057,49,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,36,1,2
100.0,97.0,0,2,9,1,1,42.65741,-73.78034,2,1.0,1.0,1.0,56.0,2,29,2,2,1125,1125,2.0,1125.0,1,30,60,90,118,21,7,1,87,4,42,2352.0,4.95,5.0,5.0,4.86,4.95,4.86,4.81,1,2,0.64,1,0,0,1030,54,0,0,3390,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,37,0,4
80.0,79.0,0,7,8,1,1,42.65751,-73.77409,2,1.0,1.0,1.0,160.0,1,365,1,1,1125,1125,1.0,1125.0,1,22,50,77,105,6,1,0,75,2,6,960.0,4.33,4.83,4.5,4.67,4.17,4.67,4.17,1,6,0.23,1,0,0,841,407,0,0,1057,50,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,38,1,2
100.0,82.0,1,2,5,1,1,42.66691,-73.79338,6,2.0,3.0,3.0,185.0,14,365,14,14,365,365,14.0,365.0,1,3,33,63,338,4,2,0,61,2,56,10360.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,0.14,1,0,0,888,156,0,0,4075,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23,1,4
100.0,98.0,1,2,2,1,1,42.6702921,-73.7907283,10,1.0,3.0,4.0,137.0,1,730,1,1,730,730,1.0,730.0,1,15,40,67,307,32,25,3,65,8,150,20550.0,5.0,4.94,5.0,4.97,4.97,4.94,5.0,0,2,1.71,1,0,0,610,64,0,0,2367,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,72,1,4
80.0,79.0,0,7,8,1,1,42.656329,-73.775205,2,1.0,1.0,2.0,133.0,1,365,1,1,1125,1125,1.0,1125.0,1,21,51,78,106,6,1,0,76,3,6,798.0,4.67,4.83,4.83,4.67,4.67,4.5,4.83,1,6,0.22,1,0,0,856,409,0,0,1057,50,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,41,1,2
80.0,79.0,0,7,8,1,1,42.656329,-73.775205,2,1.0,1.0,1.0,127.0,1,365,1,1,1125,1125,1.0,1125.0,1,11,38,65,93,10,2,0,63,5,12,1524.0,4.5,4.6,4.7,4.8,4.2,4.3,4.3,1,6,0.37,1,0,0,861,89,0,0,1057,50,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,46,1,2
